typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3188396.538","3188396.538","0","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","699","IND","India","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1692408.713","1692408.713","0","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5536821.763","5536821.763","0","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","842","USA","USA","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27800838.85","27800838.85","0","false","true",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"45791756","45791756","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"46619980","46619980","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","156","CHN","China","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"389941908","389941908","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"401405765","401405765","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"107195186","107195186","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"89149082","89149082","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"90064815","90064815","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"96876051","96876051","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","710","ZAF","South Africa","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"85920805","85920805","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"382340414","382340414","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","842","USA","USA","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1170363620","1170363620","0","true","false",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5906651.598","5906651.598","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13259116.434","13259116.434","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","156","CHN","China","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"24072821.454","24072821.454","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"40787696.043","40787696.043","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2761273.648","2761273.648","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14198412.783","14198412.783","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"478726.627","478726.627","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"43270787.59","43270787.59","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","699","IND","India","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15122350.224","15122350.224","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"35952166.115","35952166.115","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","842","USA","USA","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"137006895.429","137006895.429","4","false","true",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"156466966","156466966","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"54062947","54062947","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","156","CHN","China","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"75364760","75364760","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"416955140","416955140","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"196111480","196111480","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"34332525","34332525","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1829863778","1829863778","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"224057917","224057917","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","710","ZAF","South Africa","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"631195853","631195853","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"632701092","632701092","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","X","Export","842","USA","USA","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1299254986","1299254986","0","true","false",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23308201.788","23308201.788","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"76608763.922","76608763.922","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","156","CHN","China","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4803582.391","4803582.391","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2323923237.952","2323923237.952","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"398944962.238","398944962.238","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"174383526.014","174383526.014","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8989334.798","8989334.798","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8938742.964","8938742.964","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","699","IND","India","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"20373228.698","20373228.698","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"496354966.387","496354966.387","4","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","X","Export","842","USA","USA","0","W00","World","H4","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1164137658.23","1164137658.23","4","false","true",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","139231671",,"139231671","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","473228984",,"473228984","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4208945",,"4208945","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","80336",,"80336","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","91535",,"91535","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","842","USA","USA","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4889832",,"4889832","0","true","false",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10690926",,"10690926","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2416549309",,"2416549309","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18096308",,"18096308","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2783923",,"2783923","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20287210",,"20287210","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1119470754",,"1119470754","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","40422394",,"40422394","0","false","true",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","196736",,"196736","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","95148510",,"95148510","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1701640",,"1701640","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","70755010",,"70755010","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","849460",,"849460","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23609",,"23609","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","484","MEX","Mexico","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5268",,"5268","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","566","NGA","Nigeria","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6366",,"6366","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","699","IND","India","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","114030326",,"114030326","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","742207",,"742207","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","236339",,"236339","0","true","false",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","842","USA","USA","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","85248361",,"85248361","0","true","false",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","59451226",,"59451226","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1019369676",,"1019369676","4","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7479126",,"7479126","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5720302",,"5720302","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2311347",,"2311347","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1500836",,"1500836","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","22412601",,"22412601","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","566","NGA","Nigeria","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14063",,"14063","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","699","IND","India","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","171611180",,"171611180","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1234608",,"1234608","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15329938",,"15329938","0","false","true",
